p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	2.41373581247317	0.946	0.312	0	c3	PRF1
0	2.30703799153585	0.948	0.345	0	c3	LAG3
0	2.43019998066001	0.737	0.195	0	c3	GZMA
0	2.63306608236942	0.655	0.133	0	c3	ACP5
0	2.82874909347059	0.555	0.1	0	c3	SLC1A4
0	1.73853478824568	0.978	0.605	0	c3	LSP1
1.24315720052936e-296	1.77214337474718	0.948	0.494	4.18869387146361e-292	c3	LY6E
2.02119356398678e-295	1.49922678262962	0.981	0.702	6.81020959449705e-291	c3	CD3D
2.49193586666441e-285	2.10030966156047	0.822	0.289	8.39632870913906e-281	c3	GZMB
4.31411585884933e-281	1.56455623990116	0.974	0.567	1.45359819748069e-276	c3	CD8A
6.81964094197497e-281	2.48145188815422	0.511	0.092	2.29780981898904e-276	c3	HMOX1
1.38717095189287e-261	1.48577688198912	0.961	0.613	4.67393380530783e-257	c3	RABAC1
2.18679733117589e-261	1.95852467317861	0.776	0.257	7.36819492766403e-257	c3	SLA2
8.5826107993526e-261	1.61109689625614	0.957	0.52	2.89182488273387e-256	c3	CD8B
1.57036851451123e-254	0.645807211149886	1	0.999	5.29119967279414e-250	c3	B2M
3.55725380157491e-254	1.5859692542048	0.924	0.441	1.19858109590265e-249	c3	HLA-DPA1
1.11736742302935e-251	1.9060580624417	0.917	0.582	3.76485779515508e-247	c3	RARRES3
3.34738439948056e-251	2.10328368719003	0.698	0.21	1.12786769956098e-246	c3	C12orf75
1.5133339808491e-246	1.81514804091971	0.859	0.39	5.09902751507297e-242	c3	CD3G
9.14539658536145e-242	1.82094358298042	0.793	0.29	3.08144992547169e-237	c3	CTSD
1.37697951468763e-241	1.75871945052262	0.863	0.394	4.63959477678851e-237	c3	CD27
1.60429412318359e-240	2.20667279056581	0.634	0.18	5.40550861865478e-236	c3	IFI6
8.03020490729075e-238	1.09331960072984	0.993	0.828	2.70569724146254e-233	c3	PFN1
1.31262418566763e-236	1.60819760656244	0.876	0.388	4.42275593118852e-232	c3	HLA-DPB1
8.76881300301027e-236	1.67517012724276	0.859	0.399	2.95456385323428e-231	c3	TSPO
6.62753224017931e-232	1.87744036963058	0.772	0.289	2.23308071300602e-227	c3	JAML
4.31484610234352e-229	1.5439861416199	0.98	0.617	1.45384424572363e-224	c3	CCL5
2.51159311194905e-226	1.73103236315102	0.81	0.314	8.46256183140111e-222	c3	AC092580.4
2.72006873231724e-226	1.82251103235823	0.792	0.339	9.1649995866697e-222	c3	BST2
1.33663204166759e-225	1.55080672573877	0.923	0.533	4.50364800119479e-221	c3	EVL
2.50978393453289e-222	1.4619131231765	0.909	0.404	8.45646598901512e-218	c3	HLA-DRB5
4.33679607045475e-222	1.11816758287785	0.987	0.779	1.46124006797903e-217	c3	CLIC1
7.64040201753756e-215	1.85789591953607	0.711	0.247	2.57435705578911e-210	c3	APOBEC3G
1.89764725940145e-213	1.68001793170516	0.774	0.305	6.39393267582723e-209	c3	FKBP1A
2.95751865134531e-212	1.22183733143515	0.98	0.702	9.9650633438429e-208	c3	CYBA
3.94400602553744e-210	1.18341509092882	0.97	0.677	1.32889339024459e-205	c3	CRIP1
1.3807122409994e-208	0.969081210131789	0.995	0.888	4.65217182482338e-204	c3	MYL6
4.70787988298369e-207	1.84001234194604	0.679	0.229	1.58627304777252e-202	c3	HMGN3
7.40522529746047e-205	1.20175332778616	0.986	0.568	2.49511661172633e-200	c3	NKG7
1.191479120203e-204	2.74698239651433	0.375	0.065	4.01456974761198e-200	c3	ASB2
6.51185907067112e-204	1.16981558459995	0.969	0.702	2.19410579527193e-199	c3	CD2
4.8251169386515e-203	1.17426342362467	0.988	0.844	1.62577490130924e-198	c3	IFITM1
4.92416534142376e-203	0.944796369400921	0.995	0.914	1.65914827013932e-198	c3	SH3BGRL3
7.41760723556689e-201	1.58529043364072	0.794	0.34	2.49928858195191e-196	c3	PPP1CA
3.17502272171023e-199	0.948986232940855	1	0.922	1.06979215585304e-194	c3	ACTB
6.4986788158517e-197	2.33554156819726	0.522	0.139	2.18966484021307e-192	c3	GALNT2
1.5158039395641e-196	1.30213756989328	0.937	0.474	5.10734979396729e-192	c3	HLA-DRB1
1.79706830906225e-192	1.63353089825734	0.594	0.171	6.05504196055436e-188	c3	AC017002.1
6.9957151945793e-192	1.67960243552996	0.622	0.191	2.35713627766155e-187	c3	AC133644.2
1.3543322176229e-183	1.54456134855788	0.689	0.245	4.5632869740586e-179	c3	CHST12
1.89228160135684e-183	1.72192484941201	0.659	0.225	6.37585362761175e-179	c3	GZMH
3.20460590082983e-183	1.34040991408094	0.886	0.489	1.0797599122256e-178	c3	LCK
3.97535031787485e-182	1.10828085240686	0.991	0.671	1.33945453610475e-177	c3	CST7
2.9166639912192e-181	2.4836220316999	0.403	0.087	9.82740765201397e-177	c3	CD38
1.0248955978422e-179	1.75429897959256	0.753	0.35	3.45328322736952e-175	c3	ALOX5AP
1.92407795014163e-176	0.960846975029978	0.989	0.786	6.4829882452072e-172	c3	CFL1
5.74814509094482e-176	2.63233670235099	0.3	0.046	1.93678000694295e-171	c3	FASLG
6.17778569944323e-173	1.23456835435693	0.901	0.504	2.0815431135704e-168	c3	ARPC1B
6.85261220829992e-172	0.701050166234237	1	0.984	2.30891915746457e-167	c3	HLA-A
3.100359484879e-171	2.5949679590411	0.346	0.065	1.04463512483513e-166	c3	CLIC3
3.38803668699005e-167	1.17036417168061	0.975	0.791	1.14156508131443e-162	c3	CD74
2.47486944927114e-166	1.53207580020309	0.753	0.335	8.33882512237419e-162	c3	ITGB2
4.2471813854415e-166	2.04308552169712	0.475	0.128	1.43104529601066e-161	c3	ABI3
1.39853587246808e-164	1.6740044462821	0.655	0.254	4.71222676869395e-160	c3	VAMP5
5.67125354177106e-163	1.29186749511714	0.856	0.494	1.91087216836434e-158	c3	DRAP1
1.14310626136781e-162	1.62440647381853	0.665	0.259	3.85158223705271e-158	c3	CD63
1.89299425539615e-161	2.18069182028153	0.429	0.109	6.37825484413179e-157	c3	MPST
2.66802279597707e-159	1.25391995112012	0.856	0.473	8.98963600876513e-155	c3	PSMB9
1.3920962935757e-158	1.50908083250415	0.733	0.325	4.69052925157396e-154	c3	REEP5
7.52595352698548e-150	1.86238734185054	0.498	0.154	2.53579478138249e-145	c3	SNAP47
1.67849963514743e-149	1.34260624089855	0.797	0.403	5.65553667066574e-145	c3	TAP1
2.49995063590904e-149	1.10523898619987	0.898	0.56	8.42333367263192e-145	c3	ATP5G3
3.79625680091884e-147	1.17892776330529	0.853	0.48	1.27911076650159e-142	c3	RNF213
1.73783327179121e-145	1.44120910561464	0.54	0.173	5.85545542597331e-141	c3	HAVCR2
2.49451220099258e-145	0.683469986787036	1	0.988	8.40500941002439e-141	c3	GAPDH
1.33971760590318e-144	1.28579219842516	0.647	0.239	4.51404450133016e-140	c3	ENTPD1
9.97205960021381e-142	1.14595863356317	0.898	0.601	3.35998576169604e-137	c3	HCST
5.13262795145284e-139	1.18112123677162	0.817	0.423	1.72938766196252e-134	c3	TIGIT
2.04921459205983e-138	1.9720725820138	0.413	0.113	6.90462364648639e-134	c3	MCM5
3.28327617692204e-138	1.44682013521296	0.631	0.246	1.10626707505211e-133	c3	AHI1
3.338097447399e-138	1.91272360644384	0.466	0.146	1.12473855392662e-133	c3	APOBEC3C
5.69573787891898e-138	0.658237036114968	1	0.981	1.91912192092296e-133	c3	TMSB10
7.13322336349908e-137	1.27180675494038	0.639	0.242	2.40346828009738e-132	c3	FABP5
1.3513229993614e-136	1.6715421518714	0.503	0.16	4.55314771404829e-132	c3	HLA-DMA
1.97841549366682e-136	2.05946229655809	0.413	0.116	6.666073164361e-132	c3	G6PD
1.27130300061103e-135	1.56115174621494	0.599	0.232	4.2835283302588e-131	c3	AP2S1
1.35791859560993e-135	2.2876324059052	0.33	0.075	4.57537091604811e-131	c3	AP1S1
5.3804494410991e-134	1.63347184368361	0.497	0.16	1.81288863468393e-129	c3	PYHIN1
5.56722091378183e-134	1.41699816594543	0.713	0.342	1.87581941468965e-129	c3	PRDX5
6.81512094959184e-134	1.25437181610642	0.825	0.498	2.29628685275547e-129	c3	S100A4
8.14448209702801e-133	0.767956610255851	0.981	0.834	2.74420179777262e-128	c3	ARPC2
2.1057375319942e-132	1.08822123161891	0.527	0.176	7.09507204030125e-128	c3	OASL
1.01848678937676e-130	1.23712262299163	0.741	0.347	3.43168938812605e-126	c3	DBI
1.90213227539833e-130	0.899005692302469	0.954	0.758	6.40904448872713e-126	c3	PSME1
2.3906796815379e-130	1.75265004176343	0.414	0.12	8.05515611897381e-126	c3	CXCL13
3.83494972749216e-129	1.69365654062149	0.476	0.154	1.29214796118121e-124	c3	ITGAL
1.67402961652288e-128	1.31599371262124	0.722	0.35	5.6404753899122e-124	c3	ARPC5
3.39336506872318e-128	1.10830237337263	0.818	0.434	1.14336042625559e-123	c3	S100A11
8.2218394687381e-128	1.3920557410452	0.714	0.343	2.77026659059662e-123	c3	SLC9A3R1
1.80812980981609e-127	1.24186603821942	0.753	0.394	6.09231258119433e-123	c3	TRAPPC1
5.46789559427495e-127	1.04626983317647	0.882	0.547	1.842352741535e-122	c3	ARL6IP5
1.79558849838701e-126	1.28701893689186	0.719	0.334	6.05005588646521e-122	c3	IGFLR1
2.20798691919947e-126	2.00002116423758	0.366	0.096	7.43959112555071e-122	c3	SIRPG
3.9198013533886e-125	1.44449504845175	0.611	0.248	1.32073786801076e-120	c3	CTSW
4.55309929332051e-125	0.636803503760625	0.994	0.829	1.53412127589141e-120	c3	IL32
6.97038727600537e-125	1.13087224099834	0.806	0.458	2.34860228877725e-120	c3	SHFM1
1.23611587422322e-123	0.796539935940693	0.971	0.81	4.16496882660773e-119	c3	SRP14
6.38085642931077e-122	1.63815017095529	0.501	0.179	2.14996576529197e-117	c3	PRDX3
1.95370471907242e-121	1.42771134592017	0.602	0.248	6.5828126804426e-117	c3	IFI27L2
1.662319568371e-120	1.01601637529788	0.677	0.276	5.60101955366924e-116	c3	PDCD1
1.73834890334264e-120	2.04422144218542	0.326	0.079	5.85719279492269e-116	c3	OAS1
3.93684027984927e-120	1.56213629330209	0.506	0.177	1.32647896389241e-115	c3	CXCR6
9.10185125465443e-120	1.10658259443255	0.822	0.508	3.06677776174326e-115	c3	PSMB8
4.76196624707045e-119	0.829074992133771	0.968	0.781	1.60449690728792e-114	c3	S100A6
3.61982318891667e-118	1.27671220059395	0.75	0.408	1.21966322527358e-113	c3	PSME2
1.46447757743156e-116	1.25783370300309	0.703	0.349	4.93441074939789e-112	c3	EID1
2.39185458015588e-116	1.28751388494115	0.692	0.322	8.05911482237723e-112	c3	BAX
5.03962635892022e-116	1.07023514773695	0.832	0.5	1.69805170537458e-111	c3	FKBP8
9.24263344877874e-116	1.53593492450965	0.541	0.213	3.11421291423151e-111	c3	MRPL10
1.58049654281916e-115	0.799498239958849	0.957	0.776	5.32532505137488e-111	c3	RAC2
3.81015759638573e-115	1.03603746794582	0.845	0.536	1.28379450052621e-110	c3	CAPZB
5.31001900120898e-115	1.29157925531535	0.687	0.328	1.78915780226735e-110	c3	UBE2L6
3.28573513654261e-114	1.23361104929567	0.668	0.301	1.10709559690667e-109	c3	DYNLT1
6.76745732763827e-114	1.66016898256572	0.457	0.156	2.28022707197444e-109	c3	CARD19
2.45288862243876e-113	0.538992482357227	0.995	0.969	8.26476292444516e-109	c3	SERF2
5.0810088214052e-113	0.780719393876268	0.96	0.774	1.71199511228427e-108	c3	CD99
1.92243305704943e-112	0.988559595418996	0.866	0.55	6.47744594242234e-108	c3	SEPT9
1.42245983691322e-110	0.890953462738113	0.898	0.614	4.79283617449541e-106	c3	CORO1A
1.19696721970646e-108	1.12346237806598	0.73	0.383	4.03306135007895e-104	c3	RBX1
1.93402024361278e-108	1.64571909316081	0.444	0.153	6.51648780882889e-104	c3	CCDC167
2.22142567222522e-108	1.73161493737773	0.384	0.116	7.48487165999566e-104	c3	ITGB7
3.02396373660474e-108	1.37110117143965	0.521	0.2	1.0188943414116e-103	c3	TRAF3IP3
4.12584403674714e-108	0.777841872639297	0.958	0.823	1.39016188974158e-103	c3	PTPRCAP
6.20178219380869e-108	0.739361217963165	0.966	0.794	2.0896284923819e-103	c3	RNASEK
9.2270781400561e-108	1.07783068855168	0.64	0.277	3.1089717085105e-103	c3	HLA-DRA
1.32800167660487e-106	1.15161307258873	0.709	0.361	4.47456884915246e-102	c3	BSG
3.00503761935653e-106	1.37057549712959	0.536	0.212	1.01251737546599e-101	c3	TBC1D10C
5.33707637133374e-106	0.79382297409433	0.938	0.702	1.79827451255719e-101	c3	TCEB2
6.02631921125794e-106	0.952039334855926	0.859	0.538	2.03050799504125e-101	c3	COX6C
7.70348602112553e-106	1.24299318196906	0.659	0.315	2.59561257995804e-101	c3	SRI
1.82407755570262e-105	1.29307874987987	0.602	0.264	6.1460469161844e-101	c3	GSTP1
5.71658241949226e-105	1.12073120734395	0.729	0.376	1.92614528042372e-100	c3	RUNX3
8.57745626116627e-105	1.79867420379163	0.349	0.101	2.89008811263736e-100	c3	LPCAT4
9.87073232948696e-105	1.11326021200186	0.736	0.399	3.32584455109734e-100	c3	ATPIF1
1.37661087745293e-104	1.1126076773895	0.74	0.386	4.63835269048991e-100	c3	IRF1
2.21294335515726e-104	1.06043599531002	0.758	0.411	7.45629134086688e-100	c3	ATP5J2
4.10251363857352e-104	0.823418620269318	0.893	0.575	1.38230094538096e-99	c3	ITM2A
1.02921024238746e-103	1.21511421544234	0.67	0.327	3.46782099070032e-99	c3	ANXA11
1.22428295368744e-103	1.92115351236632	0.561	0.257	4.12509898415446e-99	c3	GNLY
1.46476936225733e-103	1.38336959862634	0.499	0.187	4.93539388918986e-99	c3	PLEKHF1
3.06970068875913e-103	1.38285936054586	0.572	0.25	1.0343049500705e-98	c3	TWF2
4.28008171888308e-103	1.04485118207525	0.789	0.445	1.44213073436047e-98	c3	GABARAPL2
5.88295612274395e-103	1.13956882316763	0.72	0.383	1.98220323599735e-98	c3	NEDD8
