Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Human T-cell leukemia virus 1 infection	50/219	6.50897287044347e-14	1.92014699678082e-11	0	0	4.02323194829581	122.157430411321	ATF2;ITGB2;SLC2A1;CD3G;ITGAL;CD3D;ETS1;ZFP36;CCND2;PTTG1;TSPO;B2M;JAK3;HLA-DPA1;MAP2K1;MAP2K2;HLA-B;HLA-C;HLA-A;HLA-E;TNFRSF1A;CREB3;CREB1;LCK;CANX;VDAC3;VDAC2;VDAC1;TLN1;SLC25A5;ATF4;HLA-DQB1;IL2RG;HLA-DMA;BUB3;HLA-DQA2;HLA-DQA1;STAT5A;STAT5B;FDPS;HLA-DRB5;CDKN2A;NFATC2;NFATC1;NFKB2;IL2RB;HLA-DPB1;HLA-DRA;BAX;HLA-DRB1
Antigen processing and presentation	27/78	1.15145557213883e-12	1.69839696890477e-10	0	0	7.12439170152822	195.84948697382	HLA-DMA;B2M;HLA-DQA2;HLA-DQA1;CTSB;HLA-DPA1;PDIA3;CD74;HLA-DRB5;KLRC2;KLRC3;KLRC4;HLA-B;HLA-C;TAP1;HLA-A;HLA-E;CREB1;CD8B;CD8A;CANX;PSME1;HLA-DPB1;HLA-DRA;KLRD1;HLA-DRB1;HLA-DQB1
Th1 and Th2 cell differentiation	27/92	9.10314383717692e-11	8.10746933147944e-09	0	0	5.58568717204421	129.140060726256	CD3G;RBPJ;IL2RG;CD3D;HLA-DMA;TBX21;PLCG1;JAK3;HLA-DQA2;HLA-DQA1;HLA-DPA1;STAT5A;STAT5B;HLA-DRB5;JAG1;NFATC2;NFATC1;RUNX3;MAPK13;ZAP70;LCK;IL2RB;HLA-DPB1;HLA-DRA;CD247;HLA-DRB1;HLA-DQB1
Prion disease	51/273	1.09931787545484e-10	8.10746933147944e-09	0	0	3.11730009182003	71.4833104645008	ATF2;RYR2;COX7B;NDUFA11;COX6A1;PSMD8;RAC2;UQCRFS1;CSNK2A1;APAF1;TUBB;NDUFC2;CYBA;SDHA;TUBA4A;PSMA5;PSMA6;CREB3;PSMA4;CREB1;PSMA1;PSMA2;CSNK2B;UQCRC1;VDAC3;NDUFS3;VDAC2;VDAC1;UQCRC2;SLC25A5;ATF4;NDUFB10;PSMD14;UQCRB;PSMD13;NDUFB4;COX5B;COX5A;PSMA7;UQCRH;STIP1;CCL5;PSMB1;FYN;CYC1;BAD;CAV1;UQCRHL;MAPK13;NDUFAB1;BAX
Type I diabetes mellitus	18/43	1.74760240592467e-10	1.03108541949556e-08	0	0	9.63979812545061	216.583187504925	HLA-DRB5;PTPRN2;PTPRN;PRF1;HLA-B;GZMB;HLA-C;FASLG;HLA-A;HLA-E;HLA-DMA;HLA-DPB1;HLA-DRA;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
Parkinson disease	47/249	4.11808632625286e-10	2.02472577707432e-08	0	0	3.15136922381487	68.102545988685	COX7B;NDUFA11;NDUFB10;PSMD14;UQCRB;PSMD13;NDUFB4;UBE2L6;TXN;PARK7;UBE2J2;COX5B;COX6A1;COX5A;SLC6A3;PSMA7;UQCRH;GNAI2;TXN2;PSMD8;PSMB1;UQCRFS1;PLCG1;CYC1;APAF1;TUBB;NDUFC2;SDHA;TUBA4A;UQCRHL;PSMA5;PSMA6;PSMA4;PSMA1;ADORA2A;PSMA2;NDUFAB1;UQCRC1;VDAC3;NDUFS3;VDAC2;BAX;VDAC1;CALM3;UQCRC2;SLC25A5;ATF4
Epstein-Barr virus infection	41/202	5.59350687469792e-10	2.35726361147984e-08	0	0	3.44162219267409	73.3211606403941	HDAC2;PSMD14;PSMD13;CD3G;RBPJ;ITGAL;CD3D;PSMD8;HLA-DMA;CCND2;MAP2K7;B2M;HLA-DQA2;JAK3;HLA-DQA1;HLA-DPA1;MAP2K3;PDIA3;ENTPD1;HLA-DRB5;APAF1;HLA-B;HLA-C;TAP1;ISG15;HLA-A;RUNX3;HLA-E;SAP30;NFKB2;MAPK13;NCOR2;CDK6;TRAF5;HLA-DPB1;IRF7;HLA-DRA;BAX;CD247;HLA-DRB1;HLA-DQB1
Graft-versus-host disease	17/42	1.05826366781528e-09	3.90234727506884e-08	0	0	9.09769452449568	188.018744098423	HLA-DRB5;PRF1;HLA-B;GZMB;HLA-C;FASLG;HLA-A;HLA-E;HLA-DMA;HLA-DPB1;HLA-DRA;KLRD1;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
Allograft rejection	16/38	1.63613103706016e-09	5.36287395480829e-08	0	0	9.72472020420185	196.740148365938	HLA-DRB5;PRF1;HLA-B;GZMB;HLA-C;FASLG;HLA-A;HLA-E;HLA-DMA;HLA-DPB1;HLA-DRA;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
Viral myocarditis	20/60	2.07456442048069e-09	6.11996504041804e-08	0	0	6.6985559566787	133.927676473779	HLA-DRB5;CAV1;ITGB2;PRF1;HLA-B;HLA-C;HLA-A;ITGAL;ACTG1;HLA-E;HLA-DMA;RAC2;HLA-DPB1;HLA-DRA;FYN;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
